id,status,Sends,Opens,Clicks,lifetodategiving,yeartodategiving,lastgiftamount,lastgiftdate,ContactType,MonetaryTier,DonorStatus,IndividualDonorType,Tier3Classification
66bdb205976ff013bea381acd0c4e5b1,unsubscribed,93,10,0,500,0,500,5/3/2020,Donor,Platinum,SingleDonor,Single Donor,Single Donor
1e55a1ad203e4b4f2d31eb8a86b1b527,subscribed,113,109,0,0,0,0,5/3/2020,Donor,Platinum,SingleDonor,Single Donor,Single Donor
d8941d6faf9ce4baf9b9fb528a8c57ac,subscribed,113,66,2,0,0,0,5/3/2020,Donor,Platinum,SingleDonor,Single Donor,Single Donor
1e55a1ad203e4b4f2d31eb8a86b1b527,subscribed,113,109,0,0,0,0,5/3/2020,Donor,Platinum,SingleDonor,Single Donor,Single Donor
d8941d6faf9ce4baf9b9fb528a8c57ac,subscribed,113,66,2,0,0,0,5/3/2020,Donor,Platinum,SingleDonor,Single Donor,Single Donor
fce6449662edd075f94958c6c4fa31c6,subscribed,112,14,0,50,0,50,5/3/2020,Donor,Gold,SingleDonor,Single Donor,Single Donor
7371981b1fbdbac3d58438965aa4b5bc,subscribed,114,71,1,50,0,50,5/3/2020,Donor,Gold,SingleDonor,Single Donor,Single Donor
8754a27b06f5ebaea657b5185065a59d,subscribed,114,163,0,100,0,100,5/3/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
c256b2b5b4fc392b9a67de33b51c67a6,subscribed,112,94,0,50,0,50,5/3/2020,Donor,Gold,SingleDonor,Single Donor,Single Donor
82ca4387dff12d035bdc4afbf3855ae1,subscribed,114,3,0,50,0,50,5/3/2020,Donor,Gold,SingleDonor,Single Donor,Single Donor
adb0cf1562dfc1dd1b705b28ecd7d74c,subscribed,113,21,0,200,0,200,5/3/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
faad7ff0f1540838baa8b19d362f120c,subscribed,113,25,0,50,0,50,5/3/2020,Donor,Gold,SingleDonor,Single Donor,Single Donor
6ab251971a365425155acff18f304825,subscribed,113,48,0,25,0,25,5/3/2020,Donor,Silver,SingleDonor,Single Donor,Single Donor
eeb0752d6dbcc09956045054d7260d8f,unsubscribed,101,30,3,100,0,100,5/3/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
2a1dfb72800408f1707f2e1d507a9ae5,subscribed,112,9,1,200,0,200,5/3/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
37dc56650092dd7434345821892d6bf8,unsubscribed,41,46,1,50,0,50,5/3/2020,Donor,Gold,SingleDonor,Single Donor,Single Donor
f61adb979dfe72675e9f6002d86f9a65,subscribed,114,15,0,100,0,100,5/3/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
a87f4c807acc5330047ecc99a62b62ec,unsubscribed,45,4,0,50,0,50,5/3/2020,Donor,Gold,SingleDonor,Single Donor,Single Donor
197bae1f089a325579fb9bc1d60e8c48,unsubscribed,15,15,0,25,0,25,5/3/2020,Donor,Silver,SingleDonor,Single Donor,Single Donor
d51234d59b43e1a96f0c0bfb1ecf7640,subscribed,114,45,0,100,0,100,5/3/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
3523c9e4db1ae1d33e93bcf0ca4313fd,subscribed,114,7,0,100,0,100,5/3/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
1bd104baa567563bbe0a3248afaf2b11,subscribed,112,12,1,100,0,100,5/3/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
12f8b409da330b913ef42ba38b440092,subscribed,113,2,0,100,0,100,5/3/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
2d8d215f7a8187d543392cc7da580071,unsubscribed,0,0,0,25,0,25,5/3/2020,Donor,Silver,SingleDonor,Single Donor,Single Donor
22c4540f730b809a251e1cbf693ea2e9,unsubscribed,0,0,0,100,0,100,5/3/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
e293faefbe360cfc567ae2b7283cb468,unsubscribed,0,0,0,100,0,100,5/3/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
191c0eef43ef337c6f78eb8e52e3447a,subscribed,114,35,0,50,0,50,5/3/2020,Donor,Gold,SingleDonor,Single Donor,Single Donor
c4d9f52993d73778539dae2fb2151546,subscribed,113,123,3,50,0,50,5/3/2020,Donor,Gold,SingleDonor,Single Donor,Single Donor
af10ea3c28739588f26e3fd518457a40,unsubscribed,11,26,0,25,0,25,5/3/2020,Donor,Silver,SingleDonor,Single Donor,Single Donor
e0c5d62b00825e7a2097504ddc0d5a8b,subscribed,113,12,0,100,0,100,5/3/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
0d6f9c49d2dd24f79f8dd6dca9c8962f,subscribed,112,28,1,25,0,25,5/3/2020,Donor,Silver,SingleDonor,Single Donor,Single Donor
4d6414a227b4759bdd8508a7c563d58c,unsubscribed,0,0,0,25,0,25,5/3/2020,Donor,Silver,SingleDonor,Single Donor,Single Donor
060e5d815d7fd91e9d6828cfbc79572a,unsubscribed,0,0,0,25,0,25,5/3/2020,Donor,Silver,SingleDonor,Single Donor,Single Donor
ab8c50bda931669fe2c66391fef1e4ce,unsubscribed,25,50,0,25,0,25,5/3/2020,Donor,Silver,SingleDonor,Single Donor,Single Donor
0e310eb7ddf43d8241a9253654ba98f1,subscribed,112,7,24,200,0,200,5/3/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
26262b4d43bbd34f727ed981051d78df,subscribed,114,2,0,200,0,200,5/3/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
f6997493ee443cd4649412b46db14218,subscribed,114,40,0,20,0,20,5/3/2020,Donor,Silver,SingleDonor,Single Donor,Single Donor
2755e257f6247ce6c890047ae62d7e87,subscribed,112,32,0,10,0,10,5/3/2020,Donor,Silver,SingleDonor,Single Donor,Single Donor
8474069ee7e0f63a6d54b45d02e709ee,subscribed,112,2,0,200,0,200,5/3/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
a8612dedec041e239c3e304661fceb38,subscribed,113,25,0,25,0,25,5/3/2020,Donor,Silver,SingleDonor,Single Donor,Single Donor
66bdb205976ff013bea381acd0c4e5b1,subscribed,93,10,0,500,0,500,5/3/2020,Donor,Platinum,SingleDonor,Single Donor,Single Donor
f502c422b68de6eff8b9c96c4afaf340,subscribed,114,21,191,500,0,500,5/4/2020,Donor,Platinum,SingleDonor,Single Donor,Single Donor
37c9d0ac38bd71e67ef2a0340a066e0e,subscribed,113,10,1,25,0,25,5/4/2020,Donor,Silver,SingleDonor,Single Donor,Single Donor
b20a15bdfc2e43b6cc03a5264b8fabab,subscribed,114,37,0,250,0,250,5/4/2020,Donor,Platinum,SingleDonor,Single Donor,Single Donor
5174d5a7b267130b2de26c8da4d53206,subscribed,112,156,6,50,0,50,5/4/2020,Donor,Gold,SingleDonor,Single Donor,Single Donor
ca44b85c530ae038b026b96708c6e709,subscribed,113,10,0,272,0,222,5/4/2020,Donor,Platinum,SingleDonor,Multiple Single Donations,Multiple Single Donations
16265ab9397b0056b7aadbf5aa4c2de8,subscribed,115,34,0,20,0,20,5/4/2020,Donor,Silver,SingleDonor,Single Donor,Single Donor
c284f8494b06d9d93640dde12f9b9eda,unsubscribed,80,11,1,200,0,200,5/4/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
89f5b3bb757389440285cf4e87e5a68f,subscribed,114,29,0,200,0,200,5/4/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
b20a15bdfc2e43b6cc03a5264b8fabab,subscribed,114,37,0,250,0,250,5/4/2020,Donor,Platinum,SingleDonor,Single Donor,Single Donor
8dd085fee06a85b2a03595d6e123ac1c,subscribed,112,3,0,100,0,100,5/4/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
bbabc4283f3fa097305a22b37f674b3a,unsubscribed,23,12,0,200,0,200,5/4/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
f1da840811300d3c785106628bf3093c,subscribed,113,190,1,200,0,200,5/4/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
ef3b9eabfe3fb518f9925b0337b46b55,subscribed,113,17,6,100,0,100,5/4/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
949280c620a78804595b802051e6966e,cleaned,51,0,0,25,0,25,5/4/2020,Donor,Silver,SingleDonor,Single Donor,Single Donor
894a97c91091bd9ef57dcf6c3387676d,unsubscribed,81,6,0,50,0,50,5/4/2020,Donor,Gold,SingleDonor,Single Donor,Single Donor
83fb2790be155b2663956b67ff95f94b,unsubscribed,0,0,0,10,0,10,5/4/2020,Donor,Silver,SingleDonor,Single Donor,Single Donor
3f1d2de5f66c2f39d8157144c6da09a1,subscribed,113,17,0,200,0,200,5/4/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
8937ba0568f55ab425d1b61883b8952b,subscribed,114,69,0,100,0,100,5/4/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
4ba76dd63856919f03f48506e3801c2f,subscribed,114,11,1,100,0,100,5/4/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
fbff66fe6afd42824c9d9a8153c1795f,subscribed,113,29,4,50,0,50,5/4/2020,Donor,Gold,SingleDonor,Single Donor,Single Donor
d35177b84e632f145168a63e5905fc8c,subscribed,113,45,0,100,0,100,5/4/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
cf5588671373db873b862ddce58521bf,unsubscribed,44,63,0,50,0,50,5/4/2020,Donor,Gold,SingleDonor,Single Donor,Single Donor
796eee5fdd3cc8cc941a02206e008074,subscribed,114,45,0,100,0,100,5/4/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
ee5edd59a6a913711576b7c619fce006,subscribed,111,19,0,100,0,100,5/4/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
41a8f9e43fc01f5324117db1079e6001,subscribed,112,28,1,200,0,100,5/4/2020,Donor,Diamond,SingleDonor,Multiple Single Donations,Multiple Single Donations
60d7e8ac7cc1d5a1aacdb62ed025658d,subscribed,114,35,0,100,0,100,5/4/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
a120b3bc27124401a8f9db2f973e9baa,subscribed,112,157,4,100,0,100,5/4/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
f502c422b68de6eff8b9c96c4afaf340,subscribed,114,21,191,500,0,500,5/4/2020,Donor,Platinum,SingleDonor,Single Donor,Single Donor
72b842b1608ae0b578dd0fda6b7e1fdc,subscribed,112,4,0,500,0,500,5/5/2020,Donor,Platinum,SingleDonor,Single Donor,Single Donor
a3b15bd5b193e1fc4f7d3ebdc3225096,subscribed,113,1,0,500,0,500,5/5/2020,Donor,Platinum,SingleDonor,Single Donor,Single Donor
e7c3d7bee8878e7ab3cf4a1593a5b21c,subscribed,113,48,5,500,0,500,5/5/2020,Donor,Platinum,SingleDonor,Single Donor,Single Donor
901e17c7b4a87d80e4df335492ba27d4,subscribed,112,5,1,500,0,500,5/5/2020,Donor,Platinum,SingleDonor,Single Donor,Single Donor
3ebc177c02877d2f6a892e9d04c63e6a,subscribed,115,1,0,500,0,500,5/5/2020,Donor,Platinum,SingleDonor,Single Donor,Single Donor
cd72f76ea0ea92a81414ebd5063da58a,subscribed,113,19,0,500,0,500,5/5/2020,Donor,Platinum,SingleDonor,Single Donor,Single Donor
51cd4390dfc5805ddcd35d77b17e339f,subscribed,112,1,0,500,0,500,5/5/2020,Donor,Platinum,SingleDonor,Single Donor,Single Donor
43970c6a6db20c7a30113a827f0e6d60,unsubscribed,67,58,0,500,0,500,5/5/2020,Donor,Platinum,SingleDonor,Single Donor,Single Donor
8b89cb0b3206aeee9063c6ca1960d844,subscribed,114,1,0,500,0,500,5/5/2020,Donor,Platinum,SingleDonor,Single Donor,Single Donor
3f01aefa67896347ab19b7c87b5bc7c4,unsubscribed,70,19,0,125,0,25,5/5/2020,Donor,Silver,SingleDonor,Multiple Single Donations,Multiple Single Donations
a7656e7c356929cd463a7289a1f4e1fa,subscribed,113,2,0,500,0,500,5/5/2020,Donor,Platinum,SingleDonor,Single Donor,Single Donor
3ae7bc59a08bd82e39e0850c0c2c784e,subscribed,114,97,0,500,0,500,5/5/2020,Donor,Platinum,SingleDonor,Single Donor,Single Donor
7cc4ce5e3b257414af1577f3a1a5ec7e,cleaned,19,8,1,500,0,500,5/5/2020,Donor,Platinum,SingleDonor,Single Donor,Single Donor
646782b5ef362b3a9a3a211cb0da1123,subscribed,113,6,0,20,0,20,5/5/2020,Donor,Silver,SingleDonor,Single Donor,Single Donor
ad90992ff2f2f3c37d3aed0a0847713e,subscribed,113,3,0,25,0,25,5/5/2020,Donor,Silver,SingleDonor,Single Donor,Single Donor
ba32663e119643e83da0897b3b7d9597,unsubscribed,30,3,0,140,0,140,5/5/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
b16a684a9e5614191d26a279ab42c4ac,subscribed,114,0,0,50,0,50,5/5/2020,Donor,Gold,SingleDonor,Single Donor,Single Donor
bd14fda5e16e94b9f0c88cd2245798a6,unsubscribed,33,2,0,20,0,20,5/5/2020,Donor,Silver,SingleDonor,Single Donor,Single Donor
303c30d9830951e1e4c635c240c93a2d,unsubscribed,23,16,0,25,0,25,5/5/2020,Donor,Silver,SingleDonor,Single Donor,Single Donor
5ef36189bb47a380ba0253abdc23aea3,unsubscribed,111,4,3,10,0,10,5/5/2020,Donor,Silver,SingleDonor,Single Donor,Single Donor
756c7f3d375fd185bd27f8ebdd4106b8,unsubscribed,54,6,0,100,0,100,5/5/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
e5416cfc4cac7f5185cbfa42fb3439c1,unsubscribed,7,9,0,200,0,200,5/5/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
832de3e2473f3cdf16f95d0ae18cff75,subscribed,115,3,3,25,0,25,5/5/2020,Donor,Silver,SingleDonor,Single Donor,Single Donor
17e0619f9c712e53ac91498cb1de0d7c,subscribed,112,46,0,10,0,10,5/5/2020,Donor,Silver,SingleDonor,Single Donor,Single Donor
c1293a0bd750a511019c05b8dfa6139c,subscribed,114,3,0,0,0,0,5/5/2020,Donor,Platinum,SingleDonor,Single Donor,Single Donor
a890246f968c04acab10618a27c21ce5,subscribed,112,0,0,0,0,0,5/5/2020,Donor,Platinum,SingleDonor,Single Donor,Single Donor
f558548de666e5d51cc3791df080cf06,subscribed,113,322,7,0,0,0,5/5/2020,Donor,Platinum,SingleDonor,Single Donor,Single Donor
995112a1c3a15b306fddf69de0e7cf96,subscribed,114,14,1,0,0,0,5/5/2020,Donor,Platinum,SingleDonor,Single Donor,Single Donor
cf203080a1384ba8dee4b04a545c70fc,subscribed,115,0,0,100,0,100,5/5/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
5f874e2c4a0cd85fa81181a51b427715,subscribed,115,21,0,50,0,50,5/5/2020,Donor,Gold,SingleDonor,Single Donor,Single Donor
16336e9db13163576efa408c83f6faf3,unsubscribed,15,0,0,100,0,100,5/5/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
2eccb9cece6fdf4e157316ee9d115b7e,unsubscribed,46,11,0,100,0,100,5/5/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
f3da8ef8191b86d4143efb5452488c68,subscribed,113,39,0,10,0,10,5/5/2020,Donor,Silver,SingleDonor,Single Donor,Single Donor
b0861b4f03c0b891f6dfed4d5ee6dd86,subscribed,114,1,1,50,0,50,5/5/2020,Donor,Gold,SingleDonor,Single Donor,Single Donor
56cd92af7fb1cd1c80e74b0a9d47dc99,subscribed,114,44,0,100,0,100,5/5/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
38a59e113c3442707468a6cf1a37b7c7,subscribed,112,6,0,100,0,100,5/5/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
aa70b0fb10f75321a1be01d7fe8e59f2,unsubscribed,17,1,0,50,0,50,5/5/2020,Donor,Gold,SingleDonor,Single Donor,Single Donor
c6a703494d03dfa75ec659f27b3014b7,unsubscribed,104,14,2,10,0,10,5/5/2020,Donor,Silver,SingleDonor,Single Donor,Single Donor
8f2b2bdd20b4cfb4d43c9530c0a6ba7c,unsubscribed,76,125,5,25,0,25,5/5/2020,Donor,Silver,SingleDonor,Single Donor,Single Donor
252d2a95a5047e96ad1eed109c57df64,subscribed,111,1,1,100,0,100,5/5/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
4f241881bee1d76e3ffa4882e72086e5,subscribed,112,4,0,50,0,50,5/5/2020,Donor,Gold,SingleDonor,Single Donor,Single Donor
fde8a01dd8f6d1edebccb309d5273592,subscribed,113,45,11,50,0,50,5/5/2020,Donor,Gold,SingleDonor,Single Donor,Single Donor
4f5fc838ea828d2b0669f3ebead200df,unsubscribed,31,0,0,200,0,200,5/5/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
9ee1a6a3a8833952d5b80b5d584f1e79,unsubscribed,33,2,0,100,0,100,5/5/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
c6fdbcb7f3988a28ffc2d0067dd667c9,subscribed,113,0,0,100,0,100,5/5/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
c2dadc0b4ef570d8cf14feb5d65efb12,subscribed,112,2,3,10,0,10,5/5/2020,Donor,Silver,SingleDonor,Single Donor,Single Donor
f1a5e387b0990253a7dda5b37f93f7ae,subscribed,113,17,0,100,0,100,5/5/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
d4e8fd3bd61f63d4b72a98289808d07b,subscribed,114,20,0,25,0,25,5/5/2020,Donor,Silver,SingleDonor,Single Donor,Single Donor
31e022ab8104412aa01e3d75c0603de6,subscribed,114,1,0,25,0,25,5/5/2020,Donor,Silver,SingleDonor,Single Donor,Single Donor
de9eb9a2714de7b547012871319dd787,unsubscribed,102,150,5,100,0,100,5/5/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
8b6dc40f82c31b707022983527724dc8,subscribed,113,7,0,25,0,25,5/5/2020,Donor,Silver,SingleDonor,Single Donor,Single Donor
ee5e4220a28eeb983648d376139fc42a,unsubscribed,49,2,0,50,0,50,5/5/2020,Donor,Gold,SingleDonor,Single Donor,Single Donor
3b056911c1ab54a77eb5a2269c0aa7d1,subscribed,114,49,0,100,0,100,5/5/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
297fea16f84d77bc208a67e780235fb1,unsubscribed,29,1,0,25,0,25,5/5/2020,Donor,Silver,SingleDonor,Single Donor,Single Donor
14c3882338297c71eca37bf652911603,subscribed,112,4,0,100,0,100,5/5/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
a2c2829d5c97990f5d4aa7e52524152d,unsubscribed,17,2,0,50,0,50,5/5/2020,Donor,Gold,SingleDonor,Single Donor,Single Donor
d350de12fc759a216f94146dd979fcb2,subscribed,114,8,0,50,0,50,5/5/2020,Donor,Gold,SingleDonor,Single Donor,Single Donor
59f89a62679254f5c3e5a85254da10ec,subscribed,112,48,1,25,0,25,5/5/2020,Donor,Silver,SingleDonor,Single Donor,Single Donor
7548d03ed03adc2e58f3fb7935ee4b4d,subscribed,113,22,0,100,0,100,5/5/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
de19f534fb25da38c84aceb3f7360c1e,unsubscribed,19,7,0,100,0,100,5/5/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
14ad0bc461529c55cb2d5c3a63cffe52,subscribed,114,5,0,150,0,150,5/5/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
43e00cc8337f189f7b0554e89bea3875,subscribed,111,144,0,50,0,50,5/5/2020,Donor,Gold,SingleDonor,Single Donor,Single Donor
4285e63ba9170fe1cd0cd38cc5de9534,subscribed,114,40,0,25,0,25,5/5/2020,Donor,Silver,SingleDonor,Single Donor,Single Donor
acc03128ab1d2b8ed857264ff912d07b,subscribed,115,30,1,50,0,50,5/5/2020,Donor,Gold,SingleDonor,Single Donor,Single Donor
adc614689627b036ec5f45dbb2966ae2,subscribed,111,39,1,100,0,100,5/5/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
f34bc66a6188adaeab2f488e562e3c2d,unsubscribed,45,2,3,25,0,25,5/5/2020,Donor,Silver,SingleDonor,Single Donor,Single Donor
25d6a220577ce63382db9e0b5edd3871,cleaned,75,58,0,100,0,100,5/5/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
b31ec6a9d47ec6184fea781880b4fda9,unsubscribed,9,4,0,100,0,100,5/5/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
3f7f4ffdac51a067fbe5595e5546dbff,subscribed,111,93,1,10,0,10,5/5/2020,Donor,Silver,SingleDonor,Single Donor,Single Donor
5235837c47d770494a6d74411d5c5a68,subscribed,114,26,0,100,0,100,5/5/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
3d77c0f088e5eabfa959aa914fcc409f,subscribed,112,3,0,100,0,100,5/5/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
c1301af7a9cb713228dda2ff3495c780,subscribed,7,8,0,0,0,0,5/5/2020,Donor,Platinum,SingleDonor,Single Donor,Single Donor
c1293a0bd750a511019c05b8dfa6139c,subscribed,114,3,0,0,0,0,5/5/2020,Donor,Platinum,SingleDonor,Single Donor,Single Donor
a890246f968c04acab10618a27c21ce5,subscribed,112,0,0,0,0,0,5/5/2020,Donor,Platinum,SingleDonor,Single Donor,Single Donor
f558548de666e5d51cc3791df080cf06,subscribed,113,322,7,0,0,0,5/5/2020,Donor,Platinum,SingleDonor,Single Donor,Single Donor
b52ea42debd4e0a58e57094da82fcfb9,subscribed,76,89,0,250,0,250,5/5/2020,Donor,Platinum,SingleDonor,Single Donor,Single Donor
6a40f6ec1f4967c5fb6a6a7fe3c497c9,subscribed,115,68,0,250,0,250,5/5/2020,Donor,Platinum,SingleDonor,Single Donor,Single Donor
1e0392aef10086456a28e3126dcd9349,subscribed,114,0,0,250,0,250,5/5/2020,Donor,Platinum,SingleDonor,Single Donor,Single Donor
fec859c7c54b7576dc96e9ac9f1edeaa,unsubscribed,74,15,8,50,0,50,5/5/2020,Donor,Gold,SingleDonor,Single Donor,Single Donor
766729088c2c90b4cd52ec499cc2d306,subscribed,113,22,0,25,0,25,5/5/2020,Donor,Silver,SingleDonor,Single Donor,Single Donor
a89435dbd7dbc54e38708fbc752443a7,subscribed,112,3,0,50,0,50,5/5/2020,Donor,Gold,SingleDonor,Single Donor,Single Donor
d6bef57d8200a0a8befa71165652a3fe,subscribed,112,44,0,50,0,50,5/5/2020,Donor,Gold,SingleDonor,Single Donor,Single Donor
c3f0d8b47394b8c3f6a14662bb404227,unsubscribed,33,8,0,10,0,10,5/5/2020,Donor,Silver,SingleDonor,Single Donor,Single Donor
e3a59e4dd97bd118c139e852d0de0e64,unsubscribed,25,7,1,10,0,10,5/5/2020,Donor,Silver,SingleDonor,Single Donor,Single Donor
82f91e938b028a3385dc9f17b9ec918c,subscribed,113,1,0,100,0,100,5/5/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
d98937a520125bd3c8e3baf741ddd4ee,unsubscribed,8,1,0,20,0,20,5/5/2020,Donor,Silver,SingleDonor,Single Donor,Single Donor
9e8a41a8a2b102603649e98fbd45b0df,subscribed,111,5,0,100,0,100,5/5/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
e392ac28d16c6bff4e0560032ebc0fc6,subscribed,114,0,0,25,0,25,5/5/2020,Donor,Silver,SingleDonor,Single Donor,Single Donor
5f4456b13ff853e101a5fbce70432ddc,unsubscribed,42,5,0,20,0,20,5/5/2020,Donor,Silver,SingleDonor,Single Donor,Single Donor
b950cc48a66802898e4ecac4d0ae8008,unsubscribed,56,52,0,20,0,20,5/5/2020,Donor,Silver,SingleDonor,Single Donor,Single Donor
71be44697ec8bc0f0cba8a8504119e96,unsubscribed,14,18,0,200,0,200,5/5/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
42bf37ee618c0de2e4ab7d00df733f61,subscribed,114,74,0,25,0,25,5/5/2020,Donor,Silver,SingleDonor,Single Donor,Single Donor
6c6a5c09808f86ab5dae82157461484d,subscribed,114,84,2,100,0,100,5/5/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
c2afc921e60db91b0b9e2bf502043fc7,unsubscribed,41,45,0,100,0,100,5/5/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
e455d293bf8cae7706e2aa67d85432d8,subscribed,115,3,4,100,0,100,5/5/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
a33d189fadab066b8738ef84efa0038f,unsubscribed,15,1,0,25,0,25,5/5/2020,Donor,Silver,SingleDonor,Single Donor,Single Donor
be3a9a8958fab02d8091ff5dd044f5ec,subscribed,115,0,0,25,0,25,5/5/2020,Donor,Silver,SingleDonor,Single Donor,Single Donor
a1a4bf9897d0fdf6d8e4094f4d76127a,subscribed,113,74,1,100,0,100,5/5/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
6de918ca0a7420fe838fde4637d808ef,subscribed,114,107,1,50,0,50,5/5/2020,Donor,Gold,SingleDonor,Single Donor,Single Donor
a61425d87cedf51dde91abcdc23cf9bf,subscribed,114,23,0,50,0,50,5/5/2020,Donor,Gold,SingleDonor,Single Donor,Single Donor
4310dc03c5438a9591643dcc65ed4b7a,subscribed,112,0,0,50,0,50,5/5/2020,Donor,Gold,SingleDonor,Single Donor,Single Donor
2df4e9659605dd9963ce2ad12299ad95,subscribed,112,105,0,100,0,100,5/5/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
802804e9916e393441fd01ede4c7482a,subscribed,115,41,0,25,0,25,5/5/2020,Donor,Silver,SingleDonor,Single Donor,Single Donor
8886b68694fdf6b8ba711c4f25ac1918,subscribed,114,7,1,25,0,25,5/5/2020,Donor,Silver,SingleDonor,Single Donor,Single Donor
e591082d4b9668962ac64157176f2de5,subscribed,113,2,0,50,0,50,5/5/2020,Donor,Gold,SingleDonor,Single Donor,Single Donor
a6a8c6b7ced033146c81cc133167b97b,subscribed,112,172,0,200,0,200,5/5/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
4866b04cb0807f6aaa074ddc1ac72ad8,subscribed,114,75,0,25,0,25,5/5/2020,Donor,Silver,SingleDonor,Single Donor,Single Donor
dbe3e9f8b3f3a7ef3f6f8db6fe4f8887,unsubscribed,9,9,0,75,0,75,5/5/2020,Donor,Diamond,SingleDonor,Single Donor,Single Donor
